cond,dist_newX
0.27248390608451556,4.897575625247682
0.1565233451493292,4.789573272610479
0.11098968058653469,4.73826155704745
0.06220613270631414,4.719020591082177
0.03733192542033659,4.712719201653244
0.025514071245753445,4.7099840754660125
0.01624080644401138,4.7086982883245
0.015075602085461437,4.707275974875221
0.004510506723528485,4.707081592334134
