,cond,dist_newX,X,Y
0,0.2102615686276611,4.9115728625050386,3.0419981751939913,3.8561373271464756
1,0.22315522353168638,4.716249790345148,3.8386906401227776,2.739975593753425
2,0.20889930317594219,4.618348512385591,3.1371221191015,3.389337367642578
3,0.11210579005023269,4.567415533697378,3.5647514860177667,2.855491463897981
4,0.12661314251379618,4.530895510349003,3.1504786536167284,3.256301334152919
5,0.07831999208993579,4.505920405448269,3.4553905416231796,2.8919880541067533
6,0.09321370851563138,4.486060705379452,3.1549707151045894,3.1891849176838303
7,0.06082120569439586,4.470979074603989,3.3942035364130896,2.910160861352447
8,0.07432376391776307,4.45833909945676,3.1569835362857988,3.148053760240655
9,0.04993416358653169,4.448169011511045,3.3546249791499108,2.9210783632471427
10,0.06201537324403128,4.4393652629619345,3.1580324622512035,3.1200632854736594
11,0.04245111036287608,4.432013991325361,3.3267663132391987,2.9283739372560724
12,0.053306089775208454,4.425508435550889,3.1586323616063274,3.099704262884657
13,0.03696936142278451,4.419933126636699,3.306026155123748,2.933598456772527
14,0.046796466604321685,4.414919313552869,3.1589973108631733,3.084193336213114
15,0.032770516911013736,4.4105387579287365,3.2899527110722944,2.9375267307889508
16,0.04173589015976098,4.406550811042973,3.1592289164074057,3.0719639815659905
17,0.029446083258971245,4.403014212759123,3.2771127895109666,2.940589383539037
18,0.03768325564003516,4.39976330929672,3.1593801699617767,3.0620637027151987
19,0.02674568497623342,4.396845863000754,3.2666097856905543,2.9430450304094156
20,0.034361403403478374,4.394143015003142,3.1594807358029433,3.053878569359135
21,0.024506897600882316,4.3916937456784755,3.25785278230514,2.9450584382416074
22,0.03158700296232708,4.3894098948205205,3.159548161179077,3.0469943619800484
23,0.022619548399789302,4.387323515411207,3.2504358784861345,2.9467395929620626
24,0.029233736119625875,4.385367417131507,3.1595932942347966,3.04112110877965
25,0.021006166290922446,4.3835681885977875,3.2440707034952814,2.948164740106991
26,0.02721162300912272,4.381873449172955,3.159623087845787,3.036049549549339
27,0.01961063045385192,4.380305452496648,3.2385465631277572,2.9493884138284088
28,0.025454770063967014,4.378822573555358,3.159642133681847,3.0316247653264083
29,0.018391256946809875,4.377443599241196,3.233705826610824,2.9504506590487023
30,0.023913779876828856,4.3761349039284925,3.159653541245357,3.0277295448366766
31,0.01731641731252309,4.374912477483359,3.2294281443241735,2.9513815487473836
32,0.02255087098333708,4.373748766920629,3.1596594616151363,3.0242735264465863
33,0.01636166666565475,4.372657485183228,3.225619999259531,2.9522041093233797
34,0.021336639094650334,4.371615772228872,3.1596614100945812,3.0211858985437097
35,0.015507805935930374,4.370635471317675,3.2222075962889014,2.9529362725189943
36,0.02024784816418501,4.369697406391267,3.159660470801195,3.018410365188759
37,0.014739541124918043,4.36881187268812,3.2191319052510243,2.9535922121267153
38,0.019265887516343838,4.3679626264943945,3.159657429709672,3.015901595432496
39,0.014044534953698617,4.367158671322786,3.216345131606349,2.9541832805196666
40,0.01837567136740581,4.366386126570029,3.1596528631112917,3.0136226689709904
41,0.013412722845079661,4.365652909981988,3.213808155930626,2.9547186782006833
42,0.017564839151212985,4.364947066584262,3.159647197598732,3.0115432058645664
43,0.012835810907535716,4.3642755952200805,3.2114886448873197,2.955205941181324
44,0.016823164686453618,4.363628125842422,3.159640751461824,3.009637975296166
45,0.012306901700817052,4.363010874634366,3.209359636422695,2.9556513015371966
46,0.016142113069615438,4.362414787952389,3.159633763707283,3.0078858458037665
47,0.011820211302470685,4.3618454113779475,3.2073984655959293,2.9560599580610227
48,0.015514503834541893,4.361294793721216,3.1596264146919877,3.006268982862385
49,0.011370852651381491,4.3607679027684405,3.205585938870187,2.9564362821365195
50,0.01493425172791829,4.36025771761705,3.1596188409817354,3.004772228264945
51,0.010954667700546872,4.359768705621591,3.2039056921798115,2.956783976237555
52,0.01439616496568319,4.359294636358672,3.1596111461758127,3.00338261491057
53,0.010568095990379112,4.3588395416374235,3.2023436866742427,2.9571061973083688
54,0.013895786601460625,4.358397867029314,3.159603408875684,3.002088983682335
55,0.01020807072743124,4.357973263533907,3.2008878088177135,2.957405653784836
56,0.013429268608199818,4.357560758244151,3.159595688607356,3.0008816781611283
57,0.00987193586703028,4.357163667774524,3.199527550445746,2.9576846826044494
